device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
7438737691,106558270435,0.6672190427780151,0.045685604214668274,92.30494689941406,298.10894775390625,101.66574096679688,1,6.9749603271484375,1,-54.48142623901367,-161.28729248046875,580.3735961914062,0.6247811913490295,0.8698408603668213,0.40965330600738525,1,0.7606474161148071,0.1220732182264328,143.8773651123047,275.82098388671875,93.5535888671875,1,7.0139312744140625,1,23.140186309814453,-163.18409729003906,581.9468383789062,0.4468265771865845,0.8731807470321655,0.4096721112728119,1
7438754105,106558286850,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438770731,106558303477,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438787611,106558320355,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,0.35597673058509827,0.9922219514846802,-79.50086975097656,21.93368911743164,1.1461459398269653,1,6.0096282958984375,1,16.969440460205078,-145.01918029785156,503.67535400390625,0.4549124836921692,0.8831830620765686,0.24882300198078156,1
7438804002,106558336743,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438820624,106558353362,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438837531,106558370266,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,0.26612454652786255,1.2134804725646973,-129.09927368164062,-42.62392044067383,-22.35084342956543,1,5.955078125,1,14.4597749710083,-144.10902404785156,493.23687744140625,0.4607385993003845,0.8888399004936218,0.2281228005886078,1
7438853904,106558386635,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438870516,106558403244,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438887451,106558420179,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,0.2953733205795288,1.2229945659637451,-112.95392608642578,-45.39992904663086,-23.3612060546875,1,5.87060546875,1,12.353617668151855,-140.26853942871094,477.7559509277344,0.46534401178359985,0.8907423615455627,0.19614984095096588,1
